,Unnamed: 0,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
13561,13561,Muddy Waters,Forty Days And Forty Nights,44.0,0.596,0.405,2.0,-10.497,1,0.0313,0.643,0.000289,0.205,0.812,88.593,174568.0,4,2
11171,11171,Jack Curley,I‚Äôm Here for You,51.0,0.663,0.649,8.0,-6.936,0,0.0296,0.0173,0.1775619253660327,0.113,0.594,137.955,198890.0,4,9
10115,10115,Black Thought,"Good Morning (feat. Pusha T, Swizz Beatz & Killer Mike)",49.0,0.427,0.865,1.0,-5.059,1,0.383,0.0985,1.44e-05,0.371,0.839,93.427,200131.0,4,5
14475,14475,Plague Vendor,New Comedown,38.0,0.47,0.892,5.952446502315104,-3.933,0,0.0923,3.28e-05,0.84,0.0759,0.618,161.392,187667.0,4,10
5707,5707,Royal & the Serpent,phuck u,44.51212431693989,0.584,0.804,7.0,-6.094,1,0.0619,0.000968,0.635,0.284,0.635,159.953,161037.0,4,1
16151,16151,Kevin Powers,roddy,55.0,0.877,0.389,4.0,-8.186,0,0.182,0.0913,0.1775619253660327,0.1,0.15,89.95,112371.0,4,5
468,468,No s√© a qui√©n matar,No S√© a Qui√©n Matar,34.0,0.561,0.704,9.0,-6.062,1,0.0232,0.0412,0.857,0.217,0.678,98.99,219475.0,4,6
15766,15766,Digga D,Toxic,66.0,0.647,0.62,8.0,-8.37,1,0.442,0.217,0.1775619253660327,0.121,0.276,140.221,190286.0,4,5
12097,12097,Danger,AHI,43.0,0.594,0.592,11.0,-8.136,0,0.0454,0.369,0.1775619253660327,0.13,0.523,100.214,3.422666667,4,0
14785,14785,Berry Sakharof,◊ê◊™◊î ◊†◊û◊¶◊ê ◊õ◊ê◊ü,18.0,0.531,0.576,7.0,-8.451,0,0.0258,0.867,0.363,0.112,0.333,107.03,212640.0,4,10
8262,8262,Rage Against The Machine,Guerrilla Radio,70.0,0.599,0.957,11.0,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,206200.0,4,10
15744,15744,ENMY,Demon Eyes,46.0,0.41,0.935,6.0,-3.063,1,0.0571,2.31e-05,0.000752,0.446,0.503,90.964,171758.0,4,8
4515,4515,Brand New,Sic Transit Gloria ... Glory Fades,57.0,0.645,0.704,8.0,-6.02,1,0.0396,0.0124,0.1775619253660327,0.543,0.758,92.774,186493.0,4,10
7304,7304,Hadag Nahash,◊û◊¶◊ë◊ô◊¢◊ô◊ù ◊ë◊®◊í◊ú◊ô◊ô◊ù,23.0,0.783,0.828,7.0,-5.369,1,0.0703,0.047,0.1775619253660327,0.0317,0.802,112.075,156982.0,4,5
14708,14708,BarbWalters,Bbrown,32.0,0.757,0.677,7.0,-8.886,1,0.125,0.00855,0.00649,0.304,0.564,114.11,218947.0,4,6
5476,5476,Dermot Kennedy,Outnumbered,70.0,0.614,0.684,5.952446502315104,-5.79,1,0.157,0.247,0.1775619253660327,0.0976,0.258,156.85,245700.0,4,9
4259,4259,Syrup,Sunlit Days,46.0,0.747,0.351,6.0,-11.993,1,0.53,0.507,2.46e-06,0.125,0.378,86.928,218240.0,4,5
14711,14711,"Eric Whitacre, London Symphony Orchestra, Julian Lloyd Webber",The River Cam,25.0,0.103,0.0529,6.0,-23.766,1,0.0447,0.976,0.852,0.239,0.0383,85.122,11.90755,4,7
11257,11257,Oh No! Yoko,Mimi Ashi,26.0,0.551,0.921,5.952446502315104,-4.37,1,0.0437,0.00193,0.00244,0.174,0.495,94.986,138892.0,4,10
1200,1200,"Suresh Wadkar, Bela",Pardesi Pardesi - Sad Version,34.0,0.408,0.402,9.0,-9.485,0,0.0397,0.784,0.1775619253660327,0.218,0.308,73.831,2.670666667,4,3
11438,11438,Sharda Sinha,Kahe Toh Se Sajna,15.0,0.426,0.484,9.0,-10.593,0,0.035,0.883,1.78e-05,0.138,0.511,136.21,5.90555,4,3
8319,8319,Deftones,Ohms,57.0,0.112,0.978,4.0,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,250222.0,3,1
5808,5808,Vance Joy,Georgia,66.0,0.388,0.66,11.0,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,3.84178333,4,0
11519,11519,Trudy Lynn,Thru Chasin' You,11.0,0.807,0.585,7.0,-6.702,0,0.0375,0.56,0.00349,0.0894,0.749,97.03,295627.0,4,2
3088,3088,Stepan I Meduza,–°–Ω–µ–∂–∞–Ω–∞,30.0,0.573,0.954,9.0,-5.576,0,0.0322,0.0262,0.114,0.144,0.685,128.011,243755.0,4,6
12198,12198,Richie Kotzen,Make It Easy,37.0,0.505,0.908,5.0,-4.717,0,0.0561,3.71e-05,0.0092,0.207,0.494,123.928,204733.0,4,2
14238,14238,Ben Lukas Boysen,Love,47.0,0.537,0.376,2.0,-14.131,0,0.0318,0.96,0.907,0.0607,0.234,160.002,378118.0,4,1
5025,5025,Wolf People,Silbury Sands,36.0,0.221,0.81,9.0,-5.689,1,0.0427,0.00579,0.0853,0.103,0.366,87.285,318960.0,4,10
15112,15112,Jesse Roper,Horizons,32.0,0.524,0.73,5.0,-4.479,0,0.0767,0.624,0.000117,0.389,0.654,109.533,157693.0,4,2
273,273,Damien,To The Moon,49.0,0.375,0.0412,5.952446502315104,-21.749,1,0.0444,0.995,0.96,0.107,0.127,100.74,171000.0,4,5
5214,5214,The Beta Band,Dry The Rain,58.0,0.593,0.626,4.0,-11.287,1,0.0317,0.0931,0.166,0.218,0.753,150.483,366827.0,4,6
6247,6247,Evildead,The Descending,17.0,0.315,0.961,10.0,-2.722,0,0.094,3.09e-05,7.53e-05,0.321,0.501,99.024,192413.0,4,8
13721,13721,Yuksek,Tonight,28.0,0.667,0.758,8.0,-3.955,1,0.0471,0.0247,0.00487,0.0708,0.307,128.974,255293.0,4,1
8554,8554,Flasher,Punching Up,24.0,0.267,0.734,2.0,-7.999,1,0.0727,0.00186,0.0534,0.116,0.307,207.72,211494.0,4,6
2692,2692,Gary Clark Jr.,Take Me Down,41.0,0.404,0.398,7.0,-9.907,1,0.0289,0.205,0.0125,0.0917,0.251,75.867,287484.0,4,2
3059,3059,KSI,Holiday,82.0,0.356,0.684,8.0,-7.347,1,0.0878,0.152,0.1775619253660327,0.101,0.347,87.188,3.22888333,4,9
11587,11587,Ivri Lider,◊û◊®◊ô ◊ú◊†◊¶◊ó,22.0,0.519,0.876,6.0,-7.49,0,0.05,0.000477,0.0476,0.102,0.378,97.002,223493.0,4,10
5138,5138,Franz Ferdinand,Take Me Out,78.0,0.277,0.663,4.0,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027.0,4,1
13573,13573,Lata Mangeshkar,Mila Hai Kisi Ka Jhumka,3.0,0.412,0.492,5.0,-7.991,1,0.0991,0.874,2.06e-06,0.115,0.969,81.305,2.817783333,4,3
11353,11353,Unghetto Mathieu,Plastic,68.0,0.626,0.734,1.0,-3.96,0,0.331,0.023,0.1775619253660327,0.285,0.692,130.427,181015.0,4,9
2507,2507,Del Shannon,Runaway,60.0,0.594,0.533,10.0,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,2.28845,4,10
17294,17294,Monophonics,Last One Standing,60.0,0.588,0.576,6.0,-6.945,0,0.0367,0.218,0.0357,0.172,0.66,129.155,436840.0,4,9
17874,17874,Mohammed Aziz,O Bahena - Sad Version,20.0,0.341,0.678,4.0,-8.316,0,0.0492,0.748,0.0454,0.484,0.623,104.365,1.566033333,4,3
3647,3647,Lovegod,JUMP!,33.0,0.58,0.888,4.0,-5.424,0,0.0305,0.00143,0.1775619253660327,0.367,0.678,125.982,163610.0,4,10
17401,17401,Brendan Eder Ensemble,HOP,37.0,0.732,0.725,1.0,-8.164,1,0.0832,0.376,0.689,0.0885,0.45,99.984,2.34705,3,7
6551,6551,Of Mice & Men,The Calm,39.0,0.497,0.159,9.0,-18.554,0,0.0414,0.00204,0.871,0.113,0.036,110.079,110480.0,4,10
9920,9920,my bloody valentine,Lose My Breath,44.0,0.391,0.651,6.0,-11.523,1,0.0266,0.000512,0.841,0.0954,0.402,92.124,218000.0,4,10
2068,2068,Tidal Wave,End of the Line,22.0,0.364,0.729,8.0,-10.391,1,0.0334,2.05e-05,0.258,0.457,0.373,83.017,213479.0,4,10
15447,15447,Miri Mesika,◊û◊û◊ô,24.0,0.544,0.484,4.0,-6.215,0,0.0303,0.57,0.1775619253660327,0.339,0.16,127.694,244427.0,4,9
13422,13422,Peter Bradley Adams,My Arms Were Always Around You,51.0,0.643,0.436,1.0,-12.245,1,0.0273,0.724,0.459,0.11,0.422,91.485,3.34666667,4,0
2116,2116,L7,Shitlist,50.0,0.419,0.916,1.0,-8.373,1,0.0604,9.2e-06,0.184,0.0751,0.495,128.981,175293.0,4,10
15668,15668,Rejjie Snow,Cookie Chips,58.0,0.458,0.635,5.0,-7.697,1,0.275,0.45,0.000108,0.114,0.555,91.926,259907.0,4,5
492,492,Dua Lipa,"I'm Not the Only One - Live from Spotify, London",65.0,0.455,0.265,5.0,-8.468,1,0.0491,0.861,0.1775619253660327,0.685,0.324,176.036,3.264,4,0
435,435,Wallice,Hey Michael,60.0,0.759,0.636,4.0,-6.387,1,0.0473,0.0386,0.000117,0.643,0.921,120.019,179852.0,4,6
1739,1739,Riot Ten,Ready For War (feat. Joe Buras of Born Of Osiris),43.0,0.446,0.971,9.0,-3.25,1,0.263,0.000551,1.28e-06,0.108,0.159,72.493,185379.0,4,10
4708,4708,Oasis,Wonderwall,78.0,0.378,0.896,2.0,-4.066,1,0.0407,0.000452,0.1775619253660327,0.194,0.469,174.302,258773.0,4,10
4924,4924,Mukesh,Honthon Pe Sachai,4.0,0.51,0.516,4.0,-9.128,0,0.0347,0.99,0.00383,0.178,0.779,114.844,4.303683333,3,3
3776,3776,Jay Fendi,Lie To Me,36.0,0.831,0.385,8.0,-10.151,1,0.248,0.73,0.1775619253660327,0.117,0.502,137.954,125257.0,4,5
17393,17393,Sarit Hadad,◊ê◊ï◊ú◊ô ◊¢◊ï◊ì ◊ß◊¶◊™ ◊ë◊ô◊ó◊ì,17.0,0.627,0.443,3.0,-6.589,0,0.0537,0.876,0.1775619253660327,0.109,0.426,88.045,206591.0,4,9
3821,3821,Bob Marley & The Wailers,Could You Be Loved,78.0,0.916,0.72,5.952446502315104,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,237000.0,4,10
15479,15479,ARXX,Deep,33.0,0.65,0.6,9.0,-10.615,0,0.04,0.0278,0.00121,0.811,0.795,110.016,180203.0,4,6
5848,5848,Hardal,Leyla,39.0,0.372,0.82,6.0,-5.656,0,0.0565,0.01,0.000762,0.124,0.624,152.154,366000.0,4,10
9226,9226,Itay Levi,Nyc,33.0,0.791,0.542,10.0,-8.668,0,0.0893,0.447,0.1775619253660327,0.187,0.529,124.012,192000.0,4,9
4449,4449,Dudu Aharon,◊í◊ô◊ë◊ï◊®,17.0,0.507,0.668,4.0,-3.942,0,0.0291,0.595,0.1775619253660327,0.108,0.371,77.999,274147.0,4,9
2361,2361,24kGoldn,Company (feat. Future),79.0,0.831,0.727,8.0,-3.657,0,0.169,0.447,0.1775619253660327,0.111,0.703,125.068,213080.0,4,5
12336,12336,Coldplay,Charlie Brown,67.0,0.43,0.74,10.0,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,285160.0,4,10
9974,9974,Faraway Friends,Spring,36.0,0.697,0.567,7.0,-7.628,1,0.0686,0.336,0.000176,0.193,0.168,94.991,194480.0,4,6
14966,14966,Sleepy Sun,Desert God,38.0,0.312,0.543,9.0,-7.952,1,0.0313,0.0304,0.18,0.107,0.199,133.17,316777.0,4,10
14955,14955,Deep Blue Something,Breakfast At Tiffany's,72.0,0.622,0.829,2.0,-5.548,1,0.029,0.11,0.1775619253660327,0.0954,0.539,110.367,257373.0,4,9
3386,3386,Faye Webster,Better Distractions,52.0,0.707,0.513,6.0,-9.54,1,0.0242,0.063,0.0222,0.0916,0.574,96.345,249985.0,4,6
6778,6778,Susan Shelby,Go Back To Sleep,37.0,0.278,0.0659,5.952446502315104,-20.254,1,0.038,0.93,0.964,0.108,0.26,47.387,1.901766667,4,7
2596,2596,bbno$,my oh my,61.0,0.704,0.657,1.0,-9.431,0,0.0934,0.00873,0.000226,0.297,0.527,107.931,155556.0,4,1
6315,6315,Erdling,Blizzard,40.0,0.514,0.926,1.0,-6.579,0,0.0349,2.3e-06,0.857,0.126,0.173,129.027,194453.0,4,8
17627,17627,VANITASÂëΩÊ≠ª,"Navigator, New Friend Request!",35.0,0.499,0.613,5.952446502315104,-7.404,0,0.0453,0.00121,0.849,0.176,0.15,179.9,192035.0,4,6
14097,14097,Meadows End,◊§◊†◊° ◊ë◊ï◊ì◊ì,14.0,0.346,0.359,4.0,-11.443,0,0.0323,0.671,0.1775619253660327,0.141,0.222,133.374,265760.0,3,10
1711,1711,Eels,Last Stop: This Town,44.0,0.65,0.729,4.0,-8.641,1,0.0434,0.37,0.544,0.323,0.752,103.706,207067.0,4,6
10489,10489,Karnatriix,Entharo Pallavi & Charanam,26.0,0.66,0.475,7.0,-10.152,1,0.0299,0.751,0.916,0.108,0.214,123.031,4.900216667,4,0
12356,12356,Cedric Burnside,The World Can Be So Cold,44.51212431693989,0.629,0.229,7.0,-6.663,1,0.0459,0.893,2.21e-05,0.122,0.514,138.775,206040.0,4,2
14913,14913,Britney Spears,Breathe on Me,53.0,0.709,0.565,5.0,-6.395,0,0.0471,0.00209,0.0125,0.0901,0.571,112.203,3.729333333,4,9
14076,14076,Queen,Breakthru - Remastered 2011,58.0,0.569,0.864,5.0,-5.697,1,0.0862,0.0614,0.00955,0.353,0.318,90.08,248387.0,4,10
9698,9698,Rafferty,Apple Pie,50.0,0.633,0.925,5.0,-4.767,0,0.0976,0.017,0.000149,0.0889,0.472,117.049,179447.0,4,10
10075,10075,Harry Styles,Sign of the Times,82.0,0.516,0.595,5.0,-4.63,1,0.0313,0.0275,0.1775619253660327,0.109,0.222,119.972,340707.0,4,9
10897,10897,The Smashing Pumpkins,1979 - Acoustic,52.0,0.738,0.486,3.0,-10.293,1,0.0318,0.708,0.00108,0.124,0.411,129.511,252987.0,4,10
12138,12138,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),67.0,0.452,0.818,2.0,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,229360.0,4,6
8408,8408,J.C. Sat√†n,No Brain No Shame,15.0,0.301,0.78,9.0,-6.771,0,0.0347,0.00141,0.907,0.203,0.301,109.062,209427.0,4,10
5772,5772,Sacropolis,The Sinner,28.0,0.291,0.857,7.0,-7.067,1,0.123,0.0003,0.401,0.245,0.452,118.961,224888.0,4,10
11291,11291,The Pineapple Thief,Far Below,37.0,0.481,0.818,11.0,-10.824,0,0.0325,0.0114,0.0581,0.129,0.559,92.008,275856.0,3,8
11357,11357,Charli Baltimore,Stand Up (Featuring Ghostface Killah) (feat. Ghostface Killah),35.0,0.831,0.635,9.0,-10.896,1,0.281,0.285,0.1775619253660327,0.142,0.799,98.116,284867.0,4,5
15916,15916,Vice Beats,That Love - Radio Version,40.0,0.846,0.725,5.0,-6.803,0,0.0934,0.361,0.000406,0.0752,0.814,95.011,234947.0,4,5
14672,14672,Wolfmother,Joker And The Thief,64.0,0.264,0.8,5.952446502315104,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,279667.0,4,1
13988,13988,Peled,◊ê◊ó◊ú◊ï◊ù ◊ú◊†◊¶◊ó,35.0,0.739,0.572,9.0,-6.762,0,0.0436,0.346,2.29e-06,0.303,0.566,139.063,171799.0,4,5
13577,13577,Simple Creatures,"Thanks, I Hate It",54.0,0.56,0.849,6.0,-4.949,0,0.164,0.0402,0.1775619253660327,0.408,0.541,92.319,177274.0,4,10
4961,4961,Television,Lula Wiles,30.0,0.508,0.584,3.0,-6.826,1,0.0267,0.555,0.617,0.127,0.3,78.003,4.484983333,4,0
13698,13698,Joel Hoekstra‚Äôs 13,Hard to Say Goodbye,30.0,0.433,0.885,6.0,-3.897,0,0.0618,0.00427,3.55e-06,0.214,0.493,123.104,284268.0,4,10
17175,17175,Omer Adam,◊õ◊™◊ë◊™◊ô ◊¢◊ú◊ô◊ô◊ö ◊©◊ô◊®,37.0,0.816,0.606,2.0,-7.013,1,0.109,0.245,0.1775619253660327,0.0467,0.648,92.017,169239.0,4,9
14509,14509,Matchbox Twenty,Unwell - 2007 Remaster,64.0,0.442,0.793,9.0,-5.152,1,0.0347,0.0456,0.1775619253660327,0.328,0.437,80.985,237267.0,4,9
1021,1021,Lehakat Tzliley Haud,◊û◊ó◊®◊ï◊ñ◊™: ◊ó◊†◊î'◊ú◊î ◊î◊™◊ë◊ú◊ë◊ú◊î,24.0,0.379,0.654,9.0,-10.798,1,0.0447,0.694,0.000111,0.275,0.698,135.069,343800.0,4,9
11039,11039,Shungudzo,To be me,44.51212431693989,0.568,0.276,10.0,-8.549,1,0.0304,0.896,0.1775619253660327,0.1,0.231,119.51,201062.0,4,6
9427,9427,Itay Levi,◊ó◊™◊ï◊†◊™ ◊î◊©◊†◊î,39.0,0.775,0.91,8.0,-2.441,1,0.0566,0.0902,0.1775619253660327,0.0962,0.564,129.973,190273.0,4,9
13341,13341,NEFFEX,Are You Ok?,66.0,0.674,0.831,2.0,-6.654,0,0.065,0.0315,0.1775619253660327,0.183,0.415,148.02,135962.0,4,1
13533,13533,Gin Blossoms,Follow You Down,58.0,0.49,0.883,4.0,-8.736,0,0.0423,0.0121,0.1775619253660327,0.0635,0.684,155.832,227707.0,4,9
8678,8678,LEMONPARTY,Animal,13.0,0.237,0.962,2.0,-6.516,0,0.154,0.000774,0.00473,0.335,0.183,155.24,232980.0,4,10
16387,16387,Resentment,Madi Diaz,40.0,0.554,0.122,11.0,-12.692,1,0.0614,0.883,0.1775619253660327,0.107,0.381,166.355,2.89045,4,0
4879,4879,Depeche Mode,"Just Can't Get Enough - Live at Rose Bowl, Pasadena, CA - June 18, 1988",41.0,0.632,0.962,7.0,-8.995,1,0.0407,0.119,0.0132,0.639,0.965,128.085,4.02155,4,9
5821,5821,Allman Brown,Don't Let Me Go,45.0,0.532,0.392,5.952446502315104,-9.224,1,0.032,0.458,0.1775619253660327,0.104,0.449,169.962,3.46518333,4,0
13237,13237,$NOT,Whipski (feat. Lil Skies & Internet Money),76.0,0.841,0.545,9.0,-8.013,1,0.222,0.268,0.1775619253660327,0.25,0.305,94.528,183983.0,4,5
117,117,Black Sabbath,Paranoid,16.0,0.426,0.619,4.0,-11.501,0,0.0722,8.44e-05,0.00239,0.17,0.382,162.721,2.80733333,4,10
4507,4507,White Zombie,More Human Than Human,61.0,0.673,0.911,1.0,-6.725,1,0.0707,0.000367,0.628,0.101,0.54,101.467,268760.0,4,8
9721,9721,Las Almas Nuevas,Alla En El Mar,44.0,0.6,0.171,9.0,-14.263,1,0.0772,0.983,0.937,0.11,0.321,127.256,2.598833333,3,7
3011,3011,Noel Gallagher's High Flying Birds,If I Had A Gun,49.0,0.295,0.754,6.0,-3.16,0,0.0349,0.0465,0.0514,0.164,0.18,152.465,249107.0,4,10
8339,8339,XTC,Dear God - Remastered 2001,52.0,0.577,0.464,7.0,-7.943,1,0.024,0.0979,1.3e-06,0.154,0.346,90.557,219507.0,4,1
1699,1699,The Prodigy,Breathe,65.0,0.673,0.808,9.0,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,336280.0,4,1
4804,4804,Don't Let Me Disappear,Ben Harper,51.0,0.491,0.465,7.0,-12.068,1,0.0269,0.361,0.268,0.157,0.0498,139.897,4.408716667,4,0
17917,17917,Smash Mouth,All Star,79.0,0.731,0.867,11.0,-5.881,1,0.032,0.0395,0.1775619253660327,0.0861,0.776,104.019,200373.0,4,9
11404,11404,Sufjan Stevens,Meditation V,49.0,0.099,0.149,5.952446502315104,-15.156,1,0.0372,0.954,0.937,0.156,0.0392,89.852,130877.0,3,6
16860,16860,Train,Drops of Jupiter (Tell Me),78.0,0.481,0.638,5.952446502315104,-5.862,1,0.0276,0.153,0.1775619253660327,0.154,0.497,79.064,259933.0,4,10
7772,7772,Country Joe & The Fish,Flying High,36.0,0.591,0.416,7.0,-15.476,1,0.0459,0.43,0.1775619253660327,0.648,0.803,126.881,161000.0,4,2
12154,12154,Howlin' Wolf,I Ain't Superstitious,42.0,0.593,0.864,7.0,-7.829,1,0.032,0.0607,0.00028,0.114,0.785,96.361,210827.0,4,2
11552,11552,Britney Spears,Now That I Found You,34.0,0.526,0.731,6.0,-4.901,1,0.0459,0.083,0.000787,0.0557,0.491,128.04,4.274,4,9
12362,12362,"Franz Schubert, Tanguy de Williencourt, Bruno Philippe","Ständchen, D. 889",43.0,0.151,0.019,2.0,-26.726,1,0.0371,0.983,0.94,0.0882,0.0866,75.676,3.814883333,3,7
13271,13271,XTC,Making Plans For Nigel,60.0,0.632,0.893,7.0,-6.04,1,0.0455,0.0143,5.24e-06,0.0741,0.773,149.97,253800.0,4,6
9993,9993,–ß—ë—Ä–Ω–∞—è –†–µ—á–∫–∞,–ù–µ—Ç,41.0,0.622,0.779,2.0,-5.672,1,0.0314,0.0808,0.482,0.103,0.728,145.021,208000.0,4,6
12136,12136,Kenny Wayne Shepherd,True Lies,50.0,0.367,0.769,9.0,-7.258,1,0.0317,0.00032,0.628,0.0631,0.7,173.186,348040.0,4,2
6909,6909,Puddle Of Mudd,Control - Acoustic Version,51.0,0.514,0.784,6.0,-6.217,1,0.0413,0.413,0.1775619253660327,0.164,0.567,150.326,247920.0,4,10
13335,13335,Karen Nyame KG,Koko,38.0,0.812,0.725,8.0,-8.947,1,0.0579,0.0277,0.574,0.0826,0.617,115.038,172489.0,4,6
7495,7495,Death Angel,A Room With A View,38.0,0.309,0.499,7.0,-10.478,1,0.0303,0.0603,0.00699,0.148,0.212,168.926,281573.0,4,8
16005,16005,Cemetery Sun,Stay A While,41.0,0.441,0.794,3.0,-5.642,1,0.0454,0.00599,0.1775619253660327,0.118,0.454,156.018,203013.0,4,9
14667,14667,Born Of Osiris,The Accursed,39.0,0.381,0.975,1.0,-5.725,1,0.219,0.023,1.54e-05,0.276,0.103,196.052,206750.0,4,8
4630,4630,Culted,Lifers,23.0,0.343,0.928,5.0,-9.02,1,0.0673,2.82e-06,0.895,0.171,0.27,134.119,298991.0,4,8
5146,5146,Angel Du$t,Turn Off The Guitar,40.0,0.637,0.878,9.0,-5.09,0,0.0565,0.0154,9.04e-05,0.362,0.684,152.074,189023.0,4,10
7447,7447,Awon,Everybody's Somebody,38.0,0.428,0.839,11.0,-11.159,1,0.442,0.74,0.1775619253660327,0.131,0.636,86.609,174731.0,4,5
12375,12375,Kill The Lights,Battery,33.0,0.175,0.972,1.0,-6.033,1,0.137,2.23e-05,0.28,0.0828,0.141,195.084,310547.0,4,8
14870,14870,Ursus,Self Affliction,5.0,0.363,0.976,8.0,-3.902,1,0.106,1.59e-05,0.0268,0.332,0.298,175.062,243066.0,4,8
1713,1713,Rayland Baxter,Bad Things,54.0,0.318,0.586,2.0,-7.606,0,0.0375,0.383,0.1775619253660327,0.145,0.211,80.806,313868.0,4,10
11980,11980,"Joe Lovano, Marilyn Crispell, Carmen Castaldi",Seeds Of Change,44.0,0.336,0.0452,8.0,-20.593,0,0.033,0.987,0.086,0.16,0.219,87.25,5.228216667,4,7
15378,15378,Ghost Iris,Coda,43.0,0.489,0.994,1.0,-2.236,0,0.113,2.05e-05,0.00683,0.333,0.218,90.015,243000.0,4,10
16329,16329,Nuski2Squad,Live On (Thuggin Days) - Remix,50.0,0.552,0.698,7.0,-4.973,0,0.249,0.172,0.1775619253660327,0.313,0.266,68.478,221002.0,3,5
5360,5360,AC/DC,Let There Be Rock,63.0,0.332,0.725,11.0,-5.809,0,0.116,0.000209,0.607,0.0767,0.422,182.364,366347.0,4,10
3816,3816,Knesiyat Hasechel,Lemaya Yesh Ekdach (Maya Has A Gun),31.0,0.594,0.772,9.0,-6.423,1,0.0288,0.0333,0.0022,0.107,0.338,108.036,241787.0,4,10
14224,14224,Augustine,Prom,51.0,0.67,0.486,2.0,-7.456,1,0.0352,0.325,0.000363,0.0985,0.373,107.988,167459.0,4,6
9912,9912,LUMI√àRE,LA.BELLE.JOURN√âE 1971,28.0,0.595,0.66,10.0,-7.763,1,0.0286,0.156,0.00392,0.106,0.741,97.146,305724.0,4,6
8830,8830,Red Sovine,Teddy Bear,50.0,0.592,0.541,1.0,-10.53,1,0.332,0.783,0.1775619253660327,0.0706,0.701,109.625,4.998883333,3,4
2555,2555,Dave,Titanium,77.0,0.959,0.394,5.952446502315104,-8.687,0,0.437,0.152,1.38e-06,0.105,0.51,121.008,127750.0,4,5
5625,5625,Dorotheo,Caballerango,35.0,0.516,0.902,7.0,-9.775,1,0.155,0.264,0.909,0.112,0.0841,136.071,265851.0,4,10
8740,8740,Silverstein,Bankrupt,57.0,0.428,0.922,5.952446502315104,-4.029,1,0.0891,0.000329,0.00257,0.149,0.296,82.907,200800.0,4,8
2016,2016,Yuval Dayan,◊ú◊ô◊ú◊ï◊™◊ô◊ô,43.0,0.602,0.329,11.0,-7.788,1,0.0285,0.81,7.46e-05,0.126,0.135,111.986,246579.0,4,9
15691,15691,Scorpions,Send Me An Angel,70.0,0.153,0.417,1.0,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,273333.0,3,10
6035,6035,Brother Cane,Got No Shame,45.0,0.48,0.978,1.0,-5.636,1,0.0773,0.0257,0.00247,0.403,0.655,150.319,274600.0,4,10
13186,13186,Black Sabbath,War Pigs,65.0,0.464,0.612,9.0,-12.019,1,0.0591,0.116,0.00559,0.171,0.496,91.499,474400.0,4,8
7560,7560,j ember,Sleep Well,37.0,0.586,0.718,7.0,-7.834,1,0.0281,0.128,0.0273,0.197,0.763,90.972,248675.0,4,6
12357,12357,Biffy Clyro,Space - Acoustic Version,52.0,0.562,0.324,7.0,-7.883,1,0.0274,0.552,0.1775619253660327,0.199,0.457,101.883,245427.0,4,10
14676,14676,DIIV,Under the Sun,54.0,0.552,0.851,2.0,-6.229,1,0.033,0.00143,0.774,0.131,0.938,154.962,227000.0,4,10
10259,10259,The Lenny Ryan Trio,Con Alba,56.0,0.462,0.0298,5.952446502315104,-25.49,1,0.0381,0.974,0.93,0.107,0.0877,90.083,3.2892,4,7
14109,14109,Omer Adam,◊û◊ô◊ù ◊©◊ß◊ï◊§◊ô◊ù,46.0,0.625,0.473,11.0,-7.115,1,0.0495,0.47,0.1775619253660327,0.31,0.555,91.606,180880.0,4,9
9615,9615,Tedeschi Trucks Band,Alabama - Live,39.0,0.424,0.746,9.0,-4.912,0,0.0368,0.366,0.000944,0.15,0.437,81.202,206672.0,4,2
8699,8699,BODEGA,How Did This Happen !?,30.0,0.649,0.791,4.0,-4.556,0,0.0515,0.136,0.000439,0.181,0.877,149.862,180938.0,4,6
2799,2799,Washboard Willie,I Feel So Fine,6.0,0.547,0.486,5.952446502315104,-8.282,1,0.0404,0.0941,0.1775619253660327,0.0761,0.927,135.534,142107.0,4,2
7691,7691,Avalanche Effect,The Veil,38.0,0.426,0.932,1.0,-9.138,1,0.0591,0.000138,0.00331,0.059,0.602,170.048,267000.0,4,10
8894,8894,Horace Silver,The Sophisticated Hippie - Easy Mo Bee Remix,45.0,0.719,0.805,7.0,-9.966,0,0.0452,0.0311,0.236,0.0645,0.558,108.954,413560.0,4,5
10131,10131,Pattie,I Only Want to Be with You,35.0,0.467,0.563,1.0,-6.199,0,0.0339,0.214,0.000418,0.364,0.431,172.241,221996.0,4,6
15770,15770,Extreme,More Than Words,73.0,0.623,0.127,6.0,-14.935,1,0.0306,0.452,0.1775619253660327,0.114,0.237,91.625,334040.0,4,10
